"# Program:featureCounts v1.6.4; Command:""featureCounts"" ""-a"" ""Pflu55.saf.txt"" ""-F"" ""SAF"" ""-t"" ""GeneID"" ""--read2pos"" ""5"" ""-o"" ""Mark22_counts.txt"" ""YL37_1.sam"" ""YL37_2.sam"" ""YL37_3.sam"" ""GM103_1.sam"" ""GM103_2.sam"" ""GM103_3.sam"" ""YL57_1.sam"" ""YL57_2.sam"" ""YL57_3.sam"" "																												
																												
Geneid	Chr	Start	End	Strand	Length	YL37_1.sam	YL37_2.sam	YL37_3.sam	GM103_1.sam	GM103_2.sam	GM103_3.sam	YL57_1.sam	YL57_2.sam	YL57_3.sam	YL37_1.norm	YL37_2.norm	YL37_3.norm	GM103_1.norm	GM103_2.norm	GM103_3.norm	YL57_1.norm	YL57_2.norm	YL57_3.norm	log2FC 57vs37	log2FC 103vs37	#Orf	Name	Desc
33931E_Pfluorescens55_01096	1	1222474	1222728	+	255	314	322	85	85	399	113	5	59	76	89.20454545	113.7809187	48.57142857	29.92957746	110.2209945	37.91946309	2.016129032	29.5	29.6875	-2.039195616	-0.498439955	33931E_Pfluorescens55_01096		hypothetical protein
33931E_Pfluorescens55_01136	1	1265479	1266930	-	1452	133	6	14	89	1	1	26	0	3	37.78409091	2.120141343	8	31.33802817	0.276243094	0.33557047	10.48387097	0	1.171875	-2.039111781	-0.584344336	33931E_Pfluorescens55_01136	gatA_1	Glutamyl-tRNA(Gln) amidotransferase subunit A
33931E_Pfluorescens55_03246	1	3563530	3563850	-	321	47	0	104	91	644	100	0	34	2	13.35227273	0	59.42857143	32.04225352	177.9005525	33.55704698	0	17	0.78125	-2.033202037	1.742290212	33931E_Pfluorescens55_03246		hypothetical protein
33931E_Pfluorescens55_01646	1	1826866	1827180	+	315	12	170	42	12	69	0	14	13	24	3.409090909	60.07067138	24	4.225352113	19.06077348	0	5.64516129	6.5	9.375	-2.023260409	-1.90947868	33931E_Pfluorescens55_01646		hypothetical protein
33931E_Pfluorescens55_01393	1	1561430	1561768	-	339	107	46	12	299	20	49	14	15	1	30.39772727	16.25441696	6.857142857	105.2816901	5.524861878	16.44295302	5.64516129	7.5	0.390625	-1.983010612	1.249798832	33931E_Pfluorescens55_01393	ydgC	Inner membrane protein YdgC
33931E_Pfluorescens55_05300	1	5766954	5767139	-	186	21	108	42	181	94	44	4	22	12	5.965909091	38.16254417	24	63.73239437	25.96685083	14.76510067	1.612903226	11	4.6875	-1.97745179	0.61668127	33931E_Pfluorescens55_05300		hypothetical protein
33931E_Pfluorescens55_05083	1	5546588	5548486	+	1899	1	30	0	1	48	11	3	0	4	0.284090909	10.60070671	0	0.352112676	13.25966851	3.691275168	1.209677419	0	1.5625	-1.973223086	0.668712309	33931E_Pfluorescens55_05083	dxs	1-deoxy-D-xylulose-5-phosphate synthase
33931E_Pfluorescens55_00666	1	761914	762384	+	471	5	0	3	92	0	0	2	0	0	1.420454545	0	1.714285714	32.3943662	0	0	0.806451613	0	0	-1.958686029	3.369325118	33931E_Pfluorescens55_00666	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
33931E_Pfluorescens55_02586	1	2827970	2828800	+	831	42	86	128	96	93	79	0	11	62	11.93181818	30.38869258	73.14285714	33.8028169	25.69060773	26.51006711	0	5.5	24.21875	-1.957989871	-0.424968073	33931E_Pfluorescens55_02586	purN_1	Phosphoribosylglycinamide formyltransferase
33931E_Pfluorescens55_04894	1	5339210	5339383	+	174	83	0	11	71	12	0	8	2	9	23.57954545	0	6.285714286	25	3.314917127	0	3.225806452	1	3.515625	-1.947796007	-0.076905962	33931E_Pfluorescens55_04894		hypothetical protein
33931E_Pfluorescens55_03408	1	3741423	3742433	-	1011	6	113	113	20	105	71	0	50	7	1.704545455	39.92932862	64.57142857	7.042253521	29.00552486	23.82550336	0	25	2.734375	-1.93710868	-0.826871546	33931E_Pfluorescens55_03408	lpxK	Tetraacyldisaccharide 4'-kinase
33931E_Pfluorescens55_04077	1	4456524	4456991	-	468	77	140	45	115	152	195	5	47	1	21.875	49.46996466	25.71428571	40.49295775	41.98895028	65.43624161	2.016129032	23.5	0.390625	-1.905537452	0.60786146	33931E_Pfluorescens55_04077	fliN	Flagellar motor switch protein FliN
33931E_Pfluorescens55_01616	1	1795658	1795819	+	162	81	24	213	160	97	26	28	11	62	23.01136364	8.480565371	121.7142857	56.33802817	26.79558011	8.724832215	11.29032258	5.5	24.21875	-1.901459798	-0.737990625	33931E_Pfluorescens55_01616		hypothetical protein
33931E_Pfluorescens55_04604	1	5020301	5021374	-	1074	15	1	8	0	15	5	0	5	0	4.261363636	0.35335689	4.571428571	0	4.143646409	1.677852349	0	2.5	0	-1.877532105	-0.658069574	33931E_Pfluorescens55_04604		hypothetical protein
33931E_Pfluorescens55_03319	1	3644715	3645317	+	603	207	318	140	69	200	75	110	11	49	58.80681818	112.3674912	80	24.29577465	55.24861878	25.16778523	44.35483871	5.5	19.140625	-1.864115494	-1.262259664	33931E_Pfluorescens55_03319	narL_2	Probable transcriptional regulatory protein NarL
33931E_Pfluorescens55_04529	1	4941952	4942143	-	192	163	25	106	141	50	55	1	52	14	46.30681818	8.833922261	60.57142857	49.64788732	13.8121547	18.45637584	0.403225806	26	5.46875	-1.860180233	-0.498316061	33931E_Pfluorescens55_04529		hypothetical protein
33931E_Pfluorescens55_03310	1	3634587	3635150	+	564	179	147	97	83	92	91	68	23	12	50.85227273	51.9434629	55.42857143	29.22535211	25.41436464	30.53691275	27.41935484	11.5	4.6875	-1.859344405	-0.893441702	33931E_Pfluorescens55_03310	pka	Protein lysine acetyltransferase Pka
33931E_Pfluorescens55_03202	1	3520468	3520599	-	132	45	1	24	35	4	12	6	0	13	12.78409091	0.35335689	13.71428571	12.32394366	1.104972376	4.026845638	2.419354839	0	5.078125	-1.840537587	-0.62131192	33931E_Pfluorescens55_03202		hypothetical protein
33931E_Pfluorescens55_03748	1	4103407	4103739	-	333	157	8	57	7	190	147	43	10	0	44.60227273	2.826855124	32.57142857	2.464788732	52.48618785	49.32885906	17.33870968	5	0	-1.840464179	0.382378275	33931E_Pfluorescens55_03748		hypothetical protein
33931E_Pfluorescens55_01066	1	1186431	1187054	-	624	111	43	79	10	48	1	37	22	1	31.53409091	15.19434629	45.14285714	3.521126761	13.25966851	0.33557047	14.91935484	11	0.390625	-1.804004011	-2.424237743	33931E_Pfluorescens55_01066	coaE	Dephospho-CoA kinase
33931E_Pfluorescens55_02326	1	2512274	2512468	-	195	411	437	268	95	251	95	222	47	22	116.7613636	154.4169611	153.1428571	33.45070423	69.33701657	31.87919463	89.51612903	23.5	8.59375	-1.802896268	-1.655761242	33931E_Pfluorescens55_02326		hypothetical protein
33931E_Pfluorescens55_03741	1	4097383	4097760	+	378	334	188	126	179	156	86	60	5	103	94.88636364	66.43109541	72	63.02816901	43.09392265	28.8590604	24.19354839	2.5	40.234375	-1.801614111	-0.789536295	33931E_Pfluorescens55_03741		hypothetical protein
33931E_Pfluorescens55_02592	1	2837214	2837684	+	471	84	47	103	147	263	383	69	0	2	23.86363636	16.60777385	58.85714286	51.76056338	72.6519337	128.5234899	27.82258065	0	0.78125	-1.796000129	1.348491913	33931E_Pfluorescens55_02592	decR_2	DNA-binding transcriptional activator DecR
33931E_Pfluorescens55_03710	1	4067105	4067908	+	804	373	202	117	57	88	21	86	47	33	105.9659091	71.37809187	66.85714286	20.07042254	24.30939227	7.046979866	34.67741935	23.5	12.890625	-1.780797053	-2.247477817	33931E_Pfluorescens55_03710	hpcG	2-oxo-hept-4-ene-1%2C7-dioate hydratase
33931E_Pfluorescens55_05409	1	5878388	5879773	-	1386	1	0	68	2	0	0	0	23	0	0.284090909	0	38.85714286	0.704225352	0	0	0	11.5	0	-1.767055371	-5.796508256	33931E_Pfluorescens55_05409	ftsY	Signal recognition particle receptor FtsY
33931E_Pfluorescens55_03228	1	3545988	3546596	-	609	334	587	94	140	270	286	72	46	135	94.88636364	207.4204947	53.71428571	49.29577465	74.58563536	95.97315436	29.03225806	23	52.734375	-1.764783617	-0.695413441	33931E_Pfluorescens55_03228	eamB_2	Cysteine/O-acetylserine efflux protein
33931E_Pfluorescens55_01988	1	2185819	2186214	+	396	145	170	99	192	177	301	51	50	3	41.19318182	60.07067138	56.57142857	67.6056338	48.89502762	101.0067114	20.56451613	25	1.171875	-1.755801493	0.46264457	33931E_Pfluorescens55_01988		hypothetical protein
33931E_Pfluorescens55_03928	1	4276855	4277016	+	162	1	9	13	0	30	45	8	0	0	0.284090909	3.180212014	7.428571429	0	8.287292818	15.10067114	3.225806452	0	0	-1.75565291	1.102381578	33931E_Pfluorescens55_03928		hypothetical protein
33931E_Pfluorescens55_03232	1	3549610	3550641	-	1032	902	759	317	727	412	296	89	173	222	256.25	268.1978799	181.1428571	255.9859155	113.8121547	99.32885906	35.88709677	86.5	86.71875	-1.75459822	-0.588853303	33931E_Pfluorescens55_03232	btuD_6	Vitamin B12 import ATP-binding protein BtuD
33931E_Pfluorescens55_02889	1	3171557	3171865	-	309	29	77	87	2	136	317	11	31	14	8.238636364	27.20848057	49.71428571	0.704225352	37.56906077	106.3758389	4.435483871	15.5	5.46875	-1.745130755	0.76428598	33931E_Pfluorescens55_02889	pchB_1	Isochorismate pyruvate lyase
33931E_Pfluorescens55_01465	1	1628400	1628585	+	186	94	3	20	18	65	37	20	5	3	26.70454545	1.060070671	11.42857143	6.338028169	17.9558011	12.41610738	8.064516129	2.5	1.171875	-1.739614055	-0.094432286	33931E_Pfluorescens55_01465		hypothetical protein
33931E_Pfluorescens55_00037	1	34348	35199	-	852	619	608	350	808	191	482	73	84	270	175.8522727	214.8409894	200	284.5070423	52.76243094	161.7449664	29.43548387	42	105.46875	-1.739440579	-0.243327593	33931E_Pfluorescens55_00037		hypothetical protein
33931E_Pfluorescens55_02877	1	3155752	3156231	-	480	748	160	32	28	203	4	79	7	132	212.5	56.53710247	18.28571429	9.85915493	56.07734807	1.342281879	31.85483871	3.5	51.5625	-1.724956657	-2.09444901	33931E_Pfluorescens55_02877		hypothetical protein
33931E_Pfluorescens55_01007	1	1132199	1132516	-	318	9	4	107	75	6	108	13	11	23	2.556818182	1.413427562	61.14285714	26.4084507	1.657458564	36.24161074	5.241935484	5.5	8.984375	-1.722826744	-0.017960436	33931E_Pfluorescens55_01007		hypothetical protein
33931E_Pfluorescens55_04176	1	4560966	4561241	+	276	25	255	61	167	4	34	36	16	45	7.102272727	90.10600707	34.85714286	58.8028169	1.104972376	11.40939597	14.51612903	8	17.578125	-1.719785388	-0.888931121	33931E_Pfluorescens55_04176		hypothetical protein
33931E_Pfluorescens55_04555	1	4967765	4967950	+	186	46	12	35	10	110	44	9	10	7	13.06818182	4.240282686	20	3.521126761	30.38674033	14.76510067	3.629032258	5	2.734375	-1.7151075	0.383617759	33931E_Pfluorescens55_04555		hypothetical protein
33931E_Pfluorescens55_03066	1	3357804	3358160	+	357	93	77	127	242	64	115	15	57	12	26.42045455	27.20848057	72.57142857	85.21126761	17.67955801	38.59060403	6.048387097	28.5	4.6875	-1.685470344	0.164896635	33931E_Pfluorescens55_03066		hypothetical protein
33931E_Pfluorescens55_00318	1	353487	353717	-	231	97	22	40	10	197	118	6	1	39	27.55681818	7.77385159	22.85714286	3.521126761	54.4198895	39.59731544	2.419354839	0.5	15.234375	-1.680451021	0.745252283	33931E_Pfluorescens55_00318		hypothetical protein
33931E_Pfluorescens55_01022	1	1143134	1143409	+	276	128	234	26	107	106	224	97	0	7	36.36363636	82.68551237	14.85714286	37.67605634	29.28176796	75.16778523	39.11290323	0	2.734375	-1.67801805	0.085942789	33931E_Pfluorescens55_01022		hypothetical protein
33931E_Pfluorescens55_04609	1	5024201	5024812	-	612	8	1	83	40	133	25	23	12	1	2.272727273	0.35335689	47.42857143	14.08450704	36.74033149	8.389261745	9.274193548	6	0.390625	-1.675976202	0.242436496	33931E_Pfluorescens55_04609	ruvA	Holliday junction ATP-dependent DNA helicase RuvA
33931E_Pfluorescens55_00107	1	120134	120361	-	228	144	223	79	10	247	31	9	4	118	40.90909091	78.79858657	45.14285714	3.521126761	68.2320442	10.40268456	3.629032258	2	46.09375	-1.672286778	-1.004723256	33931E_Pfluorescens55_00107		hypothetical protein
33931E_Pfluorescens55_05332	1	5804617	5804844	-	228	57	148	92	138	201	11	41	32	14	16.19318182	52.29681979	52.57142857	48.5915493	55.52486188	3.691275168	16.53225806	16	5.46875	-1.671629705	-0.167279258	33931E_Pfluorescens55_05332		hypothetical protein
33931E_Pfluorescens55_03269	1	3594909	3595835	+	927	247	208	220	429	159	456	98	5	110	70.17045455	73.49823322	125.7142857	151.056338	43.92265193	153.0201342	39.51612903	2.5	42.96875	-1.66438059	0.369425008	33931E_Pfluorescens55_03269	rutD_2	Putative aminoacrylate hydrolase RutD
33931E_Pfluorescens55_03777	1	4135099	4136097	+	999	343	261	66	428	151	121	19	62	85	97.44318182	92.22614841	37.71428571	150.7042254	41.71270718	40.60402685	7.661290323	31	33.203125	-1.661778823	0.035331421	33931E_Pfluorescens55_03777	nphR_1	Transcriptional activator NphR
33931E_Pfluorescens55_04845	1	5279464	5280591	-	1128	842	868	773	1056	367	710	220	306	181	239.2045455	306.7137809	441.7142857	371.8309859	101.3812155	238.2550336	88.70967742	153	70.703125	-1.660520901	-0.473177158	33931E_Pfluorescens55_04845	catB	Muconate cycloisomerase 1
33931E_Pfluorescens55_04071	1	4452784	4453014	-	231	40	268	275	56	270	129	84	39	77	11.36363636	94.69964664	157.1428571	19.71830986	74.58563536	43.2885906	33.87096774	19.5	30.078125	-1.657224875	-0.935790937	33931E_Pfluorescens55_04071		hypothetical protein
33931E_Pfluorescens55_04819	1	5254697	5255161	-	465	791	221	455	368	591	600	68	140	208	224.7159091	78.09187279	260	129.5774648	163.2596685	201.3422819	27.41935484	70	81.25	-1.65535007	-0.18760736	33931E_Pfluorescens55_04819		hypothetical protein
33931E_Pfluorescens55_00595	1	668839	669108	-	270	130	29	120	68	32	13	71	10	8	36.93181818	10.24734982	68.57142857	23.94366197	8.839779006	4.362416107	28.62903226	5	3.125	-1.655045188	-1.63974641	33931E_Pfluorescens55_00595	acpP_2	Acyl carrier protein
33931E_Pfluorescens55_02387	1	2578182	2578613	+	432	517	441	345	280	156	342	107	98	171	146.875	155.8303887	197.1428571	98.5915493	43.09392265	114.7651007	43.14516129	49	66.796875	-1.652989426	-0.962809366	33931E_Pfluorescens55_02387		hypothetical protein
33931E_Pfluorescens55_04016	1	4383575	4383943	+	369	47	238	10	120	180	64	10	10	61	13.35227273	84.09893993	5.714285714	42.25352113	49.72375691	21.47651007	4.032258065	5	23.828125	-1.650539368	0.137144209	33931E_Pfluorescens55_04016		hypothetical protein
33931E_Pfluorescens55_01511	1	1678558	1678767	+	210	214	1	0	59	98	6	5	35	0	60.79545455	0.35335689	0	20.77464789	27.0718232	2.013422819	2.016129032	17.5	0	-1.64765753	-0.294444644	33931E_Pfluorescens55_01511	cspA_1	Major cold shock protein CspA
33931E_Pfluorescens55_03709	1	4065789	4067093	+	1305	386	305	299	126	255	177	126	95	66	109.6590909	107.7738516	170.8571429	44.36619718	70.44198895	59.39597315	50.80645161	47.5	25.78125	-1.645774733	-1.1563558	33931E_Pfluorescens55_03709	nicT_5	Putative metabolite transport protein NicT
33931E_Pfluorescens55_00283	1	310058	310243	-	186	94	43	8	78	103	4	24	1	12	26.70454545	15.19434629	4.571428571	27.46478873	28.45303867	1.342281879	9.677419355	0.5	4.6875	-1.644397953	0.301220835	33931E_Pfluorescens55_00283		hypothetical protein
33931E_Pfluorescens55_03313	1	3637278	3638516	-	1239	333	414	65	239	246	150	37	51	126	94.60227273	146.2897527	37.14285714	84.15492958	67.9558011	50.33557047	14.91935484	25.5	49.21875	-1.633081844	-0.457726612	33931E_Pfluorescens55_03313		hypothetical protein
33931E_Pfluorescens55_03724	1	4080304	4081791	+	1488	557	415	492	338	197	485	251	32	184	158.2386364	146.6431095	281.1428571	119.0140845	54.4198895	162.7516779	101.2096774	16	71.875	-1.631928776	-0.801703082	33931E_Pfluorescens55_03724	feaB	Phenylacetaldehyde dehydrogenase
33931E_Pfluorescens55_05090	1	5553638	5554603	-	966	43	1	70	15	55	59	38	1	3	12.21590909	0.35335689	40	5.281690141	15.19337017	19.79865772	15.32258065	0.5	1.171875	-1.62915544	-0.384380924	33931E_Pfluorescens55_05090	thiL	Thiamine-monophosphate kinase
33931E_Pfluorescens55_02472	1	2670707	2671561	+	855	617	538	111	351	402	148	95	57	184	175.2840909	190.1060071	63.42857143	123.5915493	111.0497238	49.66442953	38.30645161	28.5	71.875	-1.628592875	-0.592924681	33931E_Pfluorescens55_02472	gsiD	Glutathione transport system permease protein GsiD
33931E_Pfluorescens55_05104	1	5564579	5565091	+	513	225	146	219	276	314	273	46	26	119	63.92045455	51.59010601	125.1428571	97.18309859	86.74033149	91.61073826	18.5483871	13	46.484375	-1.62480504	0.195274323	33931E_Pfluorescens55_05104		hypothetical protein
33931E_Pfluorescens55_03763	1	4119194	4119634	-	441	64	14	36	35	20	28	2	26	1	18.18181818	4.946996466	20.57142857	12.32394366	5.524861878	9.395973154	0.806451613	13	0.390625	-1.622047421	-0.681661537	33931E_Pfluorescens55_03763		hypothetical protein
33931E_Pfluorescens55_03917	1	4266279	4267151	-	873	826	567	231	288	313	204	111	119	205	234.6590909	200.3533569	132	101.4084507	86.4640884	68.45637584	44.75806452	59.5	80.078125	-1.621041074	-1.145384178	33931E_Pfluorescens55_03917	ectD	Ectoine dioxygenase
33931E_Pfluorescens55_01547	1	1721057	1721764	+	708	159	78	71	93	0	5	55	20	12	45.17045455	27.56183746	40.57142857	32.74647887	0	1.677852349	22.17741935	10	4.6875	-1.61987473	-1.718694704	33931E_Pfluorescens55_01547	ispD	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
33931E_Pfluorescens55_04701	1	5126447	5127199	-	753	177	214	122	188	263	286	83	22	50	50.28409091	75.61837456	69.71428571	66.1971831	72.6519337	95.97315436	33.46774194	11	19.53125	-1.611908831	0.263539327	33931E_Pfluorescens55_04701	trmD	tRNA (guanine-N(1)-)-methyltransferase
33931E_Pfluorescens55_00809	1	927309	927602	-	294	81	15	101	63	150	72	50	2	18	23.01136364	5.300353357	57.71428571	22.18309859	41.43646409	24.16107383	20.16129032	1	7.03125	-1.609459323	0.029129928	33931E_Pfluorescens55_00809		hypothetical protein
33931E_Pfluorescens55_02280	1	2467524	2467913	+	390	270	265	65	213	312	116	14	46	102	76.70454545	93.63957597	37.14285714	75	86.1878453	38.9261745	5.64516129	23	39.84375	-1.599078467	-0.052198554	33931E_Pfluorescens55_02280		hypothetical protein
33931E_Pfluorescens55_01686	1	1865262	1865954	+	693	630	287	197	186	291	100	52	83	173	178.9772727	101.4134276	112.5714286	65.49295775	80.38674033	33.55704698	20.96774194	41.5	67.578125	-1.595369733	-1.130914926	33931E_Pfluorescens55_01686	ung	Uracil-DNA glycosylase
33931E_Pfluorescens55_01375	1	1540633	1541040	+	408	480	330	79	64	34	349	154	35	49	136.3636364	116.6077739	45.14285714	22.53521127	9.392265193	117.114094	62.09677419	17.5	19.140625	-1.594196873	-1.000150642	33931E_Pfluorescens55_01375		hypothetical protein
33931E_Pfluorescens55_01979	1	2178863	2179498	+	636	293	80	5	108	9	72	20	27	42	83.23863636	28.26855124	2.857142857	38.02816901	2.486187845	24.16107383	8.064516129	13.5	16.40625	-1.590676141	-0.822347493	33931E_Pfluorescens55_01979	ccmA	Cytochrome c biogenesis ATP-binding export protein CcmA
33931E_Pfluorescens55_03300	1	3627045	3627488	-	444	175	156	118	109	218	231	61	50	20	49.71590909	55.12367491	67.42857143	38.38028169	60.22099448	77.51677852	24.59677419	25	7.8125	-1.585300316	0.031886777	33931E_Pfluorescens55_03300		hypothetical protein
33931E_Pfluorescens55_00337	1	384105	384716	-	612	691	614	331	337	444	340	210	117	149	196.3068182	216.9611307	189.1428571	118.6619718	122.6519337	114.0939597	84.67741935	58.5	58.203125	-1.58082334	-0.76127204	33931E_Pfluorescens55_00337		hypothetical protein
33931E_Pfluorescens55_00623	1	710414	711166	+	753	461	486	120	61	164	246	160	38	109	130.9659091	171.7314488	68.57142857	21.47887324	45.3038674	82.55033557	64.51612903	19	42.578125	-1.557961494	-1.313930281	33931E_Pfluorescens55_00623	inaA_1	Protein InaA
33931E_Pfluorescens55_04631	1	5048455	5048625	-	171	122	101	97	87	287	1	20	10	76	34.65909091	35.68904594	55.42857143	30.63380282	79.28176796	0.33557047	8.064516129	5	29.6875	-1.556800422	-0.190071195	33931E_Pfluorescens55_04631		hypothetical protein
33931E_Pfluorescens55_00764	1	876076	876540	-	465	0	0	2	41	0	8	0	0	1	0	0	1.142857143	14.43661972	0	2.684563758	0	0	0.390625	-1.548788888	3.905065446	33931E_Pfluorescens55_00764	accB	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
33931E_Pfluorescens55_03491	1	3821710	3822927	+	1218	602	643	463	315	700	330	377	110	52	171.0227273	227.2084806	264.5714286	110.915493	193.3701657	110.738255	152.016129	55	20.3125	-1.543799957	-0.675384874	33931E_Pfluorescens55_03491	macB_1	Macrolide export ATP-binding/permease protein MacB
33931E_Pfluorescens55_00198	1	224677	225234	+	558	13	4	1	0	0	1	0	0	5	3.693181818	1.413427562	0.571428571	0	0	0.33557047	0	0	1.953125	-1.539608207	-4.080704823	33931E_Pfluorescens55_00198	tsaC	Threonylcarbamoyl-AMP synthase
33931E_Pfluorescens55_01080	1	1199843	1200838	-	996	264	352	388	281	272	377	184	69	93	75	124.3816254	221.7142857	98.94366197	75.13812155	126.5100671	74.19354839	34.5	36.328125	-1.537880341	-0.48634297	33931E_Pfluorescens55_01080	cra	Catabolite repressor/activator
33931E_Pfluorescens55_00507	1	567434	567868	-	435	81	39	94	20	31	185	34	25	13	23.01136364	13.78091873	53.71428571	7.042253521	8.563535912	62.08053691	13.70967742	12.5	5.078125	-1.532422162	-0.220361802	33931E_Pfluorescens55_00507		hypothetical protein
33931E_Pfluorescens55_02314	1	2499053	2500345	+	1293	740	446	121	316	452	520	116	154	70	210.2272727	157.5971731	69.14285714	111.2676056	124.8618785	174.4966443	46.77419355	77	27.34375	-1.531850357	-0.089699901	33931E_Pfluorescens55_02314		hypothetical protein
33931E_Pfluorescens55_01164	1	1292774	1293571	+	798	265	17	130	78	160	126	30	60	30	75.28409091	6.007067138	74.28571429	27.46478873	44.19889503	42.28187919	12.09677419	30	11.71875	-1.531533296	-0.449282862	33931E_Pfluorescens55_01164	mlaE	Probable phospholipid ABC transporter permease protein MlaE
33931E_Pfluorescens55_03607	1	3956560	3957027	+	468	60	135	102	256	64	129	40	1	67	17.04545455	47.70318021	58.28571429	90.14084507	17.67955801	43.2885906	16.12903226	0.5	26.171875	-1.523347864	0.296528382	33931E_Pfluorescens55_03607	yjaB_2	Uncharacterized N-acetyltransferase YjaB
33931E_Pfluorescens55_05509	1	5983041	5983190	-	150	165	69	95	80	176	129	1	39	61	46.875	24.38162544	54.28571429	28.16901408	48.61878453	43.2885906	0.403225806	19.5	23.828125	-1.521434184	-0.064221502	33931E_Pfluorescens55_05509		hypothetical protein
33931E_Pfluorescens55_01896	1	2094168	2094335	-	168	247	33	84	154	369	52	34	53	13	70.17045455	11.66077739	48	54.22535211	101.9337017	17.44966443	13.70967742	26.5	5.078125	-1.519443037	0.419201921	33931E_Pfluorescens55_01896		hypothetical protein
33931E_Pfluorescens55_02434	1	2625876	2627051	+	1176	348	506	183	216	337	204	121	117	67	98.86363636	178.7985866	104.5714286	76.05633803	93.09392265	68.45637584	48.79032258	58.5	26.171875	-1.518023633	-0.685879665	33931E_Pfluorescens55_02434	xylR	Xylose operon regulatory protein
33931E_Pfluorescens55_05489	1	5965243	5965713	-	471	214	368	216	188	341	47	153	38	76	60.79545455	130.0353357	123.4285714	66.1971831	94.19889503	15.77181208	61.69354839	19	29.6875	-1.509463229	-0.835004732	33931E_Pfluorescens55_05489	decR_6	DNA-binding transcriptional activator DecR
